"features" "measure" "axis" "activity" "subject" "average"
"341" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 11 -0.0566928808703704
"342" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 12 -0.0411314519307692
"343" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 13 0.00381966911090909
"344" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 14 -0.123499570044444
"345" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 15 -0.154721289270833
"346" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 16 -0.0486136789705882
"347" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 17 -0.0548455941370417
"348" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 18 -0.0526133819862069
"349" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 19 -0.134514320575
"350" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 20 -0.174650964745098
"351" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 21 -0.155622431382979
"352" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 22 -0.181458414495238
"353" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 23 -0.111564389137255
"354" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 24 -0.105932947294915
"355" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 25 -0.109437658104615
"356" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 26 -0.0657601804418182
"357" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 27 0.00212499391686275
"358" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 28 0.0212250958019608
"359" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 29 -0.152328112210204
"360" "tBodyGyro" "mean" "Y" "WALKING_UPSTAIRS" 30 -0.0779606464676923
"361" "tBodyGyro" "mean" "Z" "LAYING" 1 0.14868943626
"362" "tBodyGyro" "mean" "Z" "LAYING" 2 0.144882846104167
"363" "tBodyGyro" "mean" "Z" "LAYING" 3 0.137999561112903
"364" "tBodyGyro" "mean" "Z" "LAYING" 4 0.169720404092593
"365" "tBodyGyro" "mean" "Z" "LAYING" 5 0.159894366942308
"366" "tBodyGyro" "mean" "Z" "LAYING" 6 0.179102058245614
"367" "tBodyGyro" "mean" "Z" "LAYING" 7 0.155920029769231
"368" "tBodyGyro" "mean" "Z" "LAYING" 8 0.13818830737037
"369" "tBodyGyro" "mean" "Z" "LAYING" 9 0.101275010682
"370" "tBodyGyro" "mean" "Z" "LAYING" 10 0.104720478344828
"371" "tBodyGyro" "mean" "Z" "LAYING" 11 0.152019015929825
"372" "tBodyGyro" "mean" "Z" "LAYING" 12 0.14519184795
"373" "tBodyGyro" "mean" "Z" "LAYING" 13 0.117819614790323
"374" "tBodyGyro" "mean" "Z" "LAYING" 14 0.149124058235294
"375" "tBodyGyro" "mean" "Z" "LAYING" 15 0.113451899791667
"376" "tBodyGyro" "mean" "Z" "LAYING" 16 0.0966210349428571
"377" "tBodyGyro" "mean" "Z" "LAYING" 17 0.111440490309859
"378" "tBodyGyro" "mean" "Z" "LAYING" 18 0.0937781948153846
"379" "tBodyGyro" "mean" "Z" "LAYING" 19 0.10860511373494
"380" "tBodyGyro" "mean" "Z" "LAYING" 20 0.123680209926471
"381" "tBodyGyro" "mean" "Z" "LAYING" 21 0.0980906517
"382" "tBodyGyro" "mean" "Z" "LAYING" 22 0.145003879319444
"383" "tBodyGyro" "mean" "Z" "LAYING" 23 0.111078594708333
"384" "tBodyGyro" "mean" "Z" "LAYING" 24 0.111730746333333
"385" "tBodyGyro" "mean" "Z" "LAYING" 25 0.139718671465753
"386" "tBodyGyro" "mean" "Z" "LAYING" 26 0.152436344328947
"387" "tBodyGyro" "mean" "Z" "LAYING" 27 0.118738360783784
"388" "tBodyGyro" "mean" "Z" "LAYING" 28 0.09357912315
"389" "tBodyGyro" "mean" "Z" "LAYING" 29 0.127411971652174
"390" "tBodyGyro" "mean" "Z" "LAYING" 30 0.0938472163142857
"391" "tBodyGyro" "mean" "Z" "SITTING" 1 0.0629313811914894
"392" "tBodyGyro" "mean" "Z" "SITTING" 2 0.0412277462173913
"393" "tBodyGyro" "mean" "Z" "SITTING" 3 0.0940113975530769
"394" "tBodyGyro" "mean" "Z" "SITTING" 4 0.10115033478
"395" "tBodyGyro" "mean" "Z" "SITTING" 5 0.0823934451590909
"396" "tBodyGyro" "mean" "Z" "SITTING" 6 0.0854346006181818
"397" "tBodyGyro" "mean" "Z" "SITTING" 7 0.0259476655145833
"398" "tBodyGyro" "mean" "Z" "SITTING" 8 0.0716048809782609
"399" "tBodyGyro" "mean" "Z" "SITTING" 9 0.0807919285908
"400" "tBodyGyro" "mean" "Z" "SITTING" 10 0.0745958869444444
"401" "tBodyGyro" "mean" "Z" "SITTING" 11 0.0761739419056604
"402" "tBodyGyro" "mean" "Z" "SITTING" 12 0.0728462158235294
"403" "tBodyGyro" "mean" "Z" "SITTING" 13 0.0823432026610204
"404" "tBodyGyro" "mean" "Z" "SITTING" 14 0.0928523607037037
"405" "tBodyGyro" "mean" "Z" "SITTING" 15 0.0951978083898305
"406" "tBodyGyro" "mean" "Z" "SITTING" 16 0.0795736310463768
"407" "tBodyGyro" "mean" "Z" "SITTING" 17 0.0860053803375
"408" "tBodyGyro" "mean" "Z" "SITTING" 18 0.0848140511754386
"409" "tBodyGyro" "mean" "Z" "SITTING" 19 0.0968980718168493
"410" "tBodyGyro" "mean" "Z" "SITTING" 20 0.0642882138333333
"411" "tBodyGyro" "mean" "Z" "SITTING" 21 0.0831326042823529
"412" "tBodyGyro" "mean" "Z" "SITTING" 22 0.0804426775241936
"413" "tBodyGyro" "mean" "Z" "SITTING" 23 0.0645673209117647
"414" "tBodyGyro" "mean" "Z" "SITTING" 24 0.0800440230882353
"415" "tBodyGyro" "mean" "Z" "SITTING" 25 0.0852783892769231
"416" "tBodyGyro" "mean" "Z" "SITTING" 26 0.0711109471666667
"417" "tBodyGyro" "mean" "Z" "SITTING" 27 0.0833752812157143
"418" "tBodyGyro" "mean" "Z" "SITTING" 28 0.087025401375
"419" "tBodyGyro" "mean" "Z" "SITTING" 29 0.0580495969166667
"420" "tBodyGyro" "mean" "Z" "SITTING" 30 0.0702002598387097
"421" "tBodyGyro" "mean" "Z" "STANDING" 1 0.074800751
"422" "tBodyGyro" "mean" "Z" "STANDING" 2 0.0878351695481481
"423" "tBodyGyro" "mean" "Z" "STANDING" 3 0.0665262054098361
"424" "tBodyGyro" "mean" "Z" "STANDING" 4 0.0755636430892857
"425" "tBodyGyro" "mean" "Z" "STANDING" 5 0.0690945763946429
"426" "tBodyGyro" "mean" "Z" "STANDING" 6 0.0767394745964912
"427" "tBodyGyro" "mean" "Z" "STANDING" 7 0.0851045000566038
"428" "tBodyGyro" "mean" "Z" "STANDING" 8 0.063688907
"429" "tBodyGyro" "mean" "Z" "STANDING" 9 0.0992409332222222
"430" "tBodyGyro" "mean" "Z" "STANDING" 10 0.103251560681818
"431" "tBodyGyro" "mean" "Z" "STANDING" 11 0.0810588216170213
"432" "tBodyGyro" "mean" "Z" "STANDING" 12 0.074256819
"433" "tBodyGyro" "mean" "Z" "STANDING" 13 0.085471246877193
"434" "tBodyGyro" "mean" "Z" "STANDING" 14 0.07904758875
"435" "tBodyGyro" "mean" "Z" "STANDING" 15 0.0761946738773585
"436" "tBodyGyro" "mean" "Z" "STANDING" 16 0.0867342708846154
"437" "tBodyGyro" "mean" "Z" "STANDING" 17 0.0880561869358974
"438" "tBodyGyro" "mean" "Z" "STANDING" 18 0.0843190675616438
"439" "tBodyGyro" "mean" "Z" "STANDING" 19 0.0710520180136986
"440" "tBodyGyro" "mean" "Z" "STANDING" 20 0.0773671448739726
"441" "tBodyGyro" "mean" "Z" "STANDING" 21 0.0864863265393258
"442" "tBodyGyro" "mean" "Z" "STANDING" 22 0.0733466563174603
"443" "tBodyGyro" "mean" "Z" "STANDING" 23 0.0816888999117647
"444" "tBodyGyro" "mean" "Z" "STANDING" 24 0.077124614942029
"445" "tBodyGyro" "mean" "Z" "STANDING" 25 0.0852685438243243
"446" "tBodyGyro" "mean" "Z" "STANDING" 26 0.0776706781351351
"447" "tBodyGyro" "mean" "Z" "STANDING" 27 0.07168414632375
"448" "tBodyGyro" "mean" "Z" "STANDING" 28 0.0865173111012658
"449" "tBodyGyro" "mean" "Z" "STANDING" 29 0.0827583768461538
"450" "tBodyGyro" "mean" "Z" "STANDING" 30 0.0802514754237288
"451" "tBodyGyro" "mean" "Z" "WALKING" 1 0.0849448173042105
"452" "tBodyGyro" "mean" "Z" "WALKING" 2 0.0828336633220339
"453" "tBodyGyro" "mean" "Z" "WALKING" 3 0.0813485942827586
"454" "tBodyGyro" "mean" "Z" "WALKING" 4 0.0805677161216667
"455" "tBodyGyro" "mean" "Z" "WALKING" 5 0.0815435495892857
"456" "tBodyGyro" "mean" "Z" "WALKING" 6 0.0838808799280702
"457" "tBodyGyro" "mean" "Z" "WALKING" 7 0.0641104602035088
"458" "tBodyGyro" "mean" "Z" "WALKING" 8 0.0509657915395833
"459" "tBodyGyro" "mean" "Z" "WALKING" 9 0.111629779896154
"460" "tBodyGyro" "mean" "Z" "WALKING" 10 0.0986695731160377
"461" "tBodyGyro" "mean" "Z" "WALKING" 11 0.0843744495507542
"462" "tBodyGyro" "mean" "Z" "WALKING" 12 0.0999739123004
"463" "tBodyGyro" "mean" "Z" "WALKING" 13 0.0784205641252632
"464" "tBodyGyro" "mean" "Z" "WALKING" 14 0.0513222717627119
"465" "tBodyGyro" "mean" "Z" "WALKING" 15 0.0842484921022222
"466" "tBodyGyro" "mean" "Z" "WALKING" 16 0.0818650735686274
"467" "tBodyGyro" "mean" "Z" "WALKING" 17 0.0757132656704918
"468" "tBodyGyro" "mean" "Z" "WALKING" 18 0.0944718394625
"469" "tBodyGyro" "mean" "Z" "WALKING" 19 0.0798106981923077
"470" "tBodyGyro" "mean" "Z" "WALKING" 20 0.0851359929294118
"471" "tBodyGyro" "mean" "Z" "WALKING" 21 0.0983715930038462
"472" "tBodyGyro" "mean" "Z" "WALKING" 22 0.0775266594847826
"473" "tBodyGyro" "mean" "Z" "WALKING" 23 0.10770045065339
"474" "tBodyGyro" "mean" "Z" "WALKING" 24 0.0972006320344828
"475" "tBodyGyro" "mean" "Z" "WALKING" 25 0.0867868736891892
"476" "tBodyGyro" "mean" "Z" "WALKING" 26 0.0851069247830508
"477" "tBodyGyro" "mean" "Z" "WALKING" 27 0.118267750196491
"478" "tBodyGyro" "mean" "Z" "WALKING" 28 0.116065910925926
"479" "tBodyGyro" "mean" "Z" "WALKING" 29 0.0856852236188679
"480" "tBodyGyro" "mean" "Z" "WALKING" 30 0.0839568239261538
"481" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 1 0.0900850142030612
"482" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 2 0.097173808906383
"483" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 3 0.123826738353061
"484" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 4 0.05926394948
"485" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 5 0.0806559989574468
"486" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 6 0.0870012595210417
"487" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 7 0.116894769042766
"488" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 8 0.114143855152368
"489" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 9 0.116804400690476
"490" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 10 0.0724433685578947
"491" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 11 0.057524457376087
"492" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 12 0.0895434978391304
"493" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 13 0.111284239655957
"494" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 14 0.0353344537555556
"495" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 15 0.0711758197607143
"496" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 16 0.0835380057
"497" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 17 0.0162878745776087
"498" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 18 0.0987471683127273
"499" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 19 0.163962510807692
"500" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 20 0.103900480541333
"501" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 21 0.148610020955556
"502" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 22 0.0500708760555556
"503" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 23 0.0953602497222222
"504" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 24 0.111973650603636
"505" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 25 0.0980750249310345
"506" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 26 0.082221399603
"507" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 27 0.152695027609091
"508" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 28 0.138622425584783
"509" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 29 0.0822244074666667
"510" "tBodyGyro" "mean" "Z" "WALKING_DOWNSTAIRS" 30 0.0895767797064516
"511" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 1 0.0583595463981132
"512" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 2 0.0688374021666667
"513" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 3 0.0215603697
"514" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 4 0.0843753843384615
"515" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 5 0.0424442819489362
"516" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 6 0.0664234025976471
"517" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 7 0.139217071509804
"518" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 8 -0.0724546025804878
"519" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 9 0.14569462592449
"520" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 10 0.0879664182957447
"521" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 11 0.0638054379968518
"522" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 12 0.0898022757730769
"523" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 13 0.116679563256364
"524" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 14 -0.0441381886666667
"525" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 15 0.0911681484547917
"526" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 16 -0.00779288021764706
"527" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 17 0.0560931358145833
"528" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 18 0.0906736478431034
"529" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 19 -0.000233248224999999
"530" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 20 0.058701941845098
"531" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 21 -0.00546829763829787
"532" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 22 0.0157359244619048
"533" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 23 -0.0325557522333333
"534" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 24 0.0248290702830508
"535" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 25 0.0996227385527692
"536" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 26 0.0721458973490909
"537" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 27 0.140129855776471
"538" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 28 0.103720987705882
"539" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 29 0.0854318123467347
"540" "tBodyGyro" "mean" "Z" "WALKING_UPSTAIRS" 30 0.0814699303289231
"541" "tBodyGyro" "std" "X" "LAYING" 1 -0.87354386782
"542" "tBodyGyro" "std" "X" "LAYING" 2 -0.988275232916667
"543" "tBodyGyro" "std" "X" "LAYING" 3 -0.974545752096774
"544" "tBodyGyro" "std" "X" "LAYING" 4 -0.973102422222222
"545" "tBodyGyro" "std" "X" "LAYING" 5 -0.979498706538461
"546" "tBodyGyro" "std" "X" "LAYING" 6 -0.955378225087719
"547" "tBodyGyro" "std" "X" "LAYING" 7 -0.9601268225
"548" "tBodyGyro" "std" "X" "LAYING" 8 -0.965204017592593
"549" "tBodyGyro" "std" "X" "LAYING" 9 -0.9422465098
"550" "tBodyGyro" "std" "X" "LAYING" 10 -0.961713199827586
"551" "tBodyGyro" "std" "X" "LAYING" 11 -0.980836884561403
"552" "tBodyGyro" "std" "X" "LAYING" 12 -0.966090742
"553" "tBodyGyro" "std" "X" "LAYING" 13 -0.972143470322581
"554" "tBodyGyro" "std" "X" "LAYING" 14 -0.957221015098039
"555" "tBodyGyro" "std" "X" "LAYING" 15 -0.957167680694444
"556" "tBodyGyro" "std" "X" "LAYING" 16 -0.977010769857143
"557" "tBodyGyro" "std" "X" "LAYING" 17 -0.975893061830986
"558" "tBodyGyro" "std" "X" "LAYING" 18 -0.992872598
"559" "tBodyGyro" "std" "X" "LAYING" 19 -0.981357611445783
"560" "tBodyGyro" "std" "X" "LAYING" 20 -0.984477414264706
"561" "tBodyGyro" "std" "X" "LAYING" 21 -0.975411857555556
"562" "tBodyGyro" "std" "X" "LAYING" 22 -0.956641905833333
"563" "tBodyGyro" "std" "X" "LAYING" 23 -0.981849400972222
"564" "tBodyGyro" "std" "X" "LAYING" 24 -0.982651720138889
"565" "tBodyGyro" "std" "X" "LAYING" 25 -0.889769639726027
"566" "tBodyGyro" "std" "X" "LAYING" 26 -0.990328197763158
"567" "tBodyGyro" "std" "X" "LAYING" 27 -0.988837212162162
"568" "tBodyGyro" "std" "X" "LAYING" 28 -0.95516227975
"569" "tBodyGyro" "std" "X" "LAYING" 29 -0.994276591304348
"570" "tBodyGyro" "std" "X" "LAYING" 30 -0.973662822428571
"571" "tBodyGyro" "std" "X" "SITTING" 1 -0.977211283191489
"572" "tBodyGyro" "std" "X" "SITTING" 2 -0.985742027826087
"573" "tBodyGyro" "std" "X" "SITTING" 3 -0.965434768461538
"574" "tBodyGyro" "std" "X" "SITTING" 4 -0.9701317904
"575" "tBodyGyro" "std" "X" "SITTING" 5 -0.966225485
"576" "tBodyGyro" "std" "X" "SITTING" 6 -0.957367681818182
"577" "tBodyGyro" "std" "X" "SITTING" 7 -0.941870953333333
"578" "tBodyGyro" "std" "X" "SITTING" 8 -0.984524052826087
"579" "tBodyGyro" "std" "X" "SITTING" 9 -0.9590200492
"580" "tBodyGyro" "std" "X" "SITTING" 10 -0.988873097222222
"581" "tBodyGyro" "std" "X" "SITTING" 11 -0.988164911509434
"582" "tBodyGyro" "std" "X" "SITTING" 12 -0.974425351960784
"583" "tBodyGyro" "std" "X" "SITTING" 13 -0.985844263265306
"584" "tBodyGyro" "std" "X" "SITTING" 14 -0.980829981481481
"585" "tBodyGyro" "std" "X" "SITTING" 15 -0.988204115254237
"586" "tBodyGyro" "std" "X" "SITTING" 16 -0.981037373333333
"587" "tBodyGyro" "std" "X" "SITTING" 17 -0.98963832578125
"588" "tBodyGyro" "std" "X" "SITTING" 18 -0.991956958947368
"589" "tBodyGyro" "std" "X" "SITTING" 19 -0.984625306849315
"590" "tBodyGyro" "std" "X" "SITTING" 20 -0.976309017121212
"591" "tBodyGyro" "std" "X" "SITTING" 21 -0.988410501294118
"592" "tBodyGyro" "std" "X" "SITTING" 22 -0.981099172419355
"593" "tBodyGyro" "std" "X" "SITTING" 23 -0.980363734264706
"594" "tBodyGyro" "std" "X" "SITTING" 24 -0.988111648676471
"595" "tBodyGyro" "std" "X" "SITTING" 25 -0.989907584153846
"596" "tBodyGyro" "std" "X" "SITTING" 26 -0.991027700512821
"597" "tBodyGyro" "std" "X" "SITTING" 27 -0.988492425142857
"598" "tBodyGyro" "std" "X" "SITTING" 28 -0.979671983472222
"599" "tBodyGyro" "std" "X" "SITTING" 29 -0.990178704833333
"600" "tBodyGyro" "std" "X" "SITTING" 30 -0.988132669516129
"601" "tBodyGyro" "std" "X" "STANDING" 1 -0.987191946603774
"602" "tBodyGyro" "std" "X" "STANDING" 2 -0.972998629814815
"603" "tBodyGyro" "std" "X" "STANDING" 3 -0.900462227540984
"604" "tBodyGyro" "std" "X" "STANDING" 4 -0.909687974464286
"605" "tBodyGyro" "std" "X" "STANDING" 5 -0.910395222321429
"606" "tBodyGyro" "std" "X" "STANDING" 6 -0.947561298596491
"607" "tBodyGyro" "std" "X" "STANDING" 7 -0.945247687358491
"608" "tBodyGyro" "std" "X" "STANDING" 8 -0.972990379814815
"609" "tBodyGyro" "std" "X" "STANDING" 9 -0.921990612
"610" "tBodyGyro" "std" "X" "STANDING" 10 -0.929895057954545
"611" "tBodyGyro" "std" "X" "STANDING" 11 -0.980242494680851
"612" "tBodyGyro" "std" "X" "STANDING" 12 -0.883655251803279
"613" "tBodyGyro" "std" "X" "STANDING" 13 -0.955577395789474
"614" "tBodyGyro" "std" "X" "STANDING" 14 -0.9610917615
"615" "tBodyGyro" "std" "X" "STANDING" 15 -0.947790802075472
"616" "tBodyGyro" "std" "X" "STANDING" 16 -0.973400107564103
"617" "tBodyGyro" "std" "X" "STANDING" 17 -0.981373082948718
"618" "tBodyGyro" "std" "X" "STANDING" 18 -0.962254249589041
"619" "tBodyGyro" "std" "X" "STANDING" 19 -0.946109711917808
"620" "tBodyGyro" "std" "X" "STANDING" 20 -0.886749172739726
"621" "tBodyGyro" "std" "X" "STANDING" 21 -0.962514526067416
"622" "tBodyGyro" "std" "X" "STANDING" 22 -0.917837043333333
"623" "tBodyGyro" "std" "X" "STANDING" 23 -0.942011240294118
"624" "tBodyGyro" "std" "X" "STANDING" 24 -0.960738660289855
"625" "tBodyGyro" "std" "X" "STANDING" 25 -0.971357421216216
"626" "tBodyGyro" "std" "X" "STANDING" 26 -0.973785111216216
"627" "tBodyGyro" "std" "X" "STANDING" 27 -0.9699020075
"628" "tBodyGyro" "std" "X" "STANDING" 28 -0.884032232405063
"629" "tBodyGyro" "std" "X" "STANDING" 29 -0.977994819846154
"630" "tBodyGyro" "std" "X" "STANDING" 30 -0.911408517966102
"631" "tBodyGyro" "std" "X" "WALKING" 1 -0.473535485894737
"632" "tBodyGyro" "std" "X" "WALKING" 2 -0.561550255762712
"633" "tBodyGyro" "std" "X" "WALKING" 3 -0.571869560172414
"634" "tBodyGyro" "std" "X" "WALKING" 4 -0.500916659
"635" "tBodyGyro" "std" "X" "WALKING" 5 -0.490877497857143
"636" "tBodyGyro" "std" "X" "WALKING" 6 -0.446020952631579
"637" "tBodyGyro" "std" "X" "WALKING" 7 -0.503313517017544
"638" "tBodyGyro" "std" "X" "WALKING" 8 -0.1992097184375
"639" "tBodyGyro" "std" "X" "WALKING" 9 -0.476163506730769
"640" "tBodyGyro" "std" "X" "WALKING" 10 -0.414205475283019
"641" "tBodyGyro" "std" "X" "WALKING" 11 -0.596346930847458
"642" "tBodyGyro" "std" "X" "WALKING" 12 -0.5462634706
"643" "tBodyGyro" "std" "X" "WALKING" 13 -0.376059914210526
"644" "tBodyGyro" "std" "X" "WALKING" 14 -0.60038822220339
"645" "tBodyGyro" "std" "X" "WALKING" 15 -0.329624620185185
"646" "tBodyGyro" "std" "X" "WALKING" 16 -0.654171847058823
"647" "tBodyGyro" "std" "X" "WALKING" 17 -0.47981351295082
"648" "tBodyGyro" "std" "X" "WALKING" 18 -0.7044397775
"649" "tBodyGyro" "std" "X" "WALKING" 19 -0.0264357957923077
"650" "tBodyGyro" "std" "X" "WALKING" 20 -0.23294061427451
"651" "tBodyGyro" "std" "X" "WALKING" 21 -0.432232883846154
"652" "tBodyGyro" "std" "X" "WALKING" 22 -0.318537865869565
"653" "tBodyGyro" "std" "X" "WALKING" 23 -0.494322648644068
"654" "tBodyGyro" "std" "X" "WALKING" 24 -0.580597373275862
"655" "tBodyGyro" "std" "X" "WALKING" 25 -0.401158753783784
"656" "tBodyGyro" "std" "X" "WALKING" 26 -0.492885711355932
"657" "tBodyGyro" "std" "X" "WALKING" 27 -0.606860248596491
"658" "tBodyGyro" "std" "X" "WALKING" 28 -0.503798624074074
"659" "tBodyGyro" "std" "X" "WALKING" 29 -0.598868670943396
"660" "tBodyGyro" "std" "X" "WALKING" 30 -0.387920593846154
"661" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 1 -0.458030542938775
"662" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 2 -0.320789230008511
"663" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 3 -0.261653414014286
"664" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 4 -0.370244695288889
"665" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 5 -0.46064684487234
"666" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 6 -0.19830385328125
"667" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 7 -0.407744096
"668" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 8 -0.258430885531579
"669" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 9 -0.396429197952381
"670" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 10 -0.304745377026316
"671" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 11 -0.374069023580435
"672" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 12 -0.362143061643478
"673" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 13 -0.417014161553191
"674" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 14 -0.354551638377778
"675" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 15 -0.318692525928571
"676" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 16 -0.45418847106383
"677" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 17 -0.370436868891304
"678" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 18 -0.502473033509091
"679" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 19 0.267657219333333
"680" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 20 -0.204939567711111
"681" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 21 -0.442148617666667
"682" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 22 -0.237349190997222
"683" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 23 -0.416133032777778
"684" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 24 -0.431919067945455
"685" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 25 -0.288824754586207
"686" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 26 -0.33131291446
"687" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 27 -0.363722908386364
"688" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 28 -0.268106330991304
"689" "tBodyGyro" "std" "X" "WALKING_DOWNSTAIRS" 29 -0.282077257508333
